571;Тракторный завод;{"city": "Минск", "line": {"id": 63, "name": "Автозаводская", "hex-color": "BF0808"}, "id": 63.426, "name": "Тракторный завод", "double": "true", "lat": 53.890033, "lng": 27.614374}
572;Партизанская;{"city": "Минск", "line": {"id": 63, "name": "Автозаводская", "hex-color": "BF0808"}, "id": 63.427, "name": "Партизанская", "double": "true", "lat": 53.87582, "lng": 27.628998}
573;Автозаводская;{"city": "Минск", "line": {"id": 63, "name": "Автозаводская", "hex-color": "BF0808"}, "id": 63.428, "name": "Автозаводская", "double": "true", "lat": 53.868945, "lng": 27.648788}
574;Могилевская;{"city": "Минск", "line": {"id": 63, "name": "Автозаводская", "hex-color": "BF0808"}, "id": 63.429, "name": "Могилевская", "lat": 53.861862, "lng": 27.674381}
575;Вокзальная;{"city": "Минск", "line": {"id": 134, "name": "Зеленолужская", "hex-color": "009A49"}, "id": 134.796, "name": "Вокзальная", "double": "true", "lat": 53.889722, "lng": 27.546944}
576;Юбилейная площадь;{"city": "Минск", "line": {"id": 134, "name": "Зеленолужская", "hex-color": "009A49"}, "id": 134.797, "name": "Юбилейная площадь", "lat": 53.904406, "lng": 27.539975}
577;Площадь Франтишка Богушевича;{"city": "Минск", "line": {"id": 134, "name": "Зеленолужская", "hex-color": "009A49"}, "id": 134.798, "name": "Площадь Франтишка Богушевича", "lat": 53.896667, "lng": 27.538333}
578;Ковальская Слобода;{"city": "Минск", "line": {"id": 134, "name": "Зеленолужская", "hex-color": "009A49"}, "id": 134.799, "name": "Ковальская Слобода", "lat": 53.874167, "lng": 27.549444}
579;Проспект Космонавтов;{"city": "Екатеринбург", "line": {"id": 48, "name": "Север-Юг", "hex-color": "0A6F20"}, "id": 48.261, "name": "Проспект Космонавтов", "lat": 56.900393, "lng": 60.613878}
580;Уралмаш;{"city": "Екатеринбург", "line": {"id": 48, "name": "Север-Юг", "hex-color": "0A6F20"}, "id": 48.262, "name": "Уралмаш", "lat": 56.887674, "lng": 60.614165}
581;Машиностроителей;{"city": "Екатеринбург", "line": {"id": 48, "name": "Север-Юг", "hex-color": "0A6F20"}, "id": 48.263, "name": "Машиностроителей", "lat": 56.878517, "lng": 60.61218}
582;Уральская;{"city": "Екатеринбург", "line": {"id": 48, "name": "Север-Юг", "hex-color": "0A6F20"}, "id": 48.264, "name": "Уральская", "lat": 56.858056, "lng": 60.600816}
583;Динамо;{"city": "Екатеринбург", "line": {"id": 48, "name": "Север-Юг", "hex-color": "0A6F20"}, "id": 48.265, "name": "Динамо", "double": "true", "lat": 56.847818, "lng": 60.599406}
584;Площадь 1905 года, Площадь тысяча девятьсот пятого года, тысяча девятьсот пятого года, девятьсот пятого года;{"city": "Екатеринбург", "line": {"id": 48, "name": "Север-Юг", "hex-color": "0A6F20"}, "id": 48.266, "name": "Площадь 1905 года", "lat": 56.837982, "lng": 60.59734}
585;Геологическая;{"city": "Екатеринбург", "line": {"id": 48, "name": "Север-Юг", "hex-color": "0A6F20"}, "id": 48.267, "name": "Геологическая", "lat": 56.826715, "lng": 60.603754}
586;Бажовская;{"city": "Екатеринбург", "line": {"id": 48, "name": "Север-Юг", "hex-color": "0A6F20"}, "id": 48.268, "name": "Бажовская", "lat": 56.837982, "lng": 60.59734}
587;Чкаловская;{"city": "Екатеринбург", "line": {"id": 48, "name": "Север-Юг", "hex-color": "0A6F20"}, "id": 48.269, "name": "Чкаловская", "double": "true", "lat": 56.808502, "lng": 60.610698}
588;Ботаническая;{"city": "Екатеринбург", "line": {"id": 48, "name": "Север-Юг", "hex-color": "0A6F20"}, "id": 48.270, "name": "Ботаническая", "lat": 56.797487, "lng": 60.633362}
589;Горьковская;{"city": "Нижний Новгород", "line": {"id": 50, "name": "Автозаводская", "hex-color": "D80707"}, "id": 50.278, "name": "Горьковская", "double": "true", "lat": 56.313933, "lng": 43.99482}
590;Московская;{"city": "Нижний Новгород", "line": {"id": 50, "name": "Автозаводская", "hex-color": "D80707"}, "id": 50.279, "name": "Московская", "double": "true", "lat": 56.321097, "lng": 43.945799}
591;Чкаловская;{"city": "Нижний Новгород", "line": {"id": 50, "name": "Автозаводская", "hex-color": "D80707"}, "id": 50.280, "name": "Чкаловская", "double": "true", "lat": 56.310637, "lng": 43.936933}
592;Ленинская;{"city": "Нижний Новгород", "line": {"id": 50, "name": "Автозаводская", "hex-color": "D80707"}, "id": 50.281, "name": "Ленинская", "lat": 56.297798, "lng": 43.937328}
593;Заречная;{"city": "Нижний Новгород", "line": {"id": 50, "name": "Автозаводская", "hex-color": "D80707"}, "id": 50.282, "name": "Заречная", "lat": 56.285144, "lng": 43.927528}
594;Двигатель Революции;{"city": "Нижний Новгород", "line": {"id": 50, "name": "Автозаводская", "hex-color": "D80707"}, "id": 50.283, "name": "Двигатель Революции", "lat": 56.277093, "lng": 43.922012}
595;Пролетарская;{"city": "Нижний Новгород", "line": {"id": 50, "name": "Автозаводская", "hex-color": "D80707"}, "id": 50.284, "name": "Пролетарская", "double": "true", "lat": 56.266922, "lng": 43.914143}
596;Автозаводская;{"city": "Нижний Новгород", "line": {"id": 50, "name": "Автозаводская", "hex-color": "D80707"}, "id": 50.285, "name": "Автозаводская", "double": "true", "lat": 56.257243, "lng": 43.902357}
597;Комсомольская;{"city": "Нижний Новгород", "line": {"id": 50, "name": "Автозаводская", "hex-color": "D80707"}, "id": 50.286, "name": "Комсомольская", "double": "true", "lat": 56.252662, "lng": 43.889888}
598;Кировская;{"city": "Нижний Новгород", "line": {"id": 50, "name": "Автозаводская", "hex-color": "D80707"}, "id": 50.287, "name": "Кировская", "double": "true", "lat": 56.247426, "lng": 43.876719}
599;Парк Культуры;{"city": "Нижний Новгород", "line": {"id": 50, "name": "Автозаводская", "hex-color": "D80707"}, "id": 50.288, "name": "Парк Культуры", "lat": 56.242034, "lng": 43.85816}
600;Стрелка;{"city": "Нижний Новгород", "line": {"id": 51, "name": "Сормовская", "hex-color": "0071BC"}, "id": 51.606, "name": "Стрелка", "lat": 56.3343, "lng": 43.9597}
601;Московская, Московская 2, Московская два;{"city": "Нижний Новгород", "line": {"id": 51, "name": "Сормовская", "hex-color": "0071BC"}, "id": 51.289, "name": "Московская 2", "double": "true", "lat": 56.321097, "lng": 43.945799}
602;Канавинская;{"city": "Нижний Новгород", "line": {"id": 51, "name": "Сормовская", "hex-color": "0071BC"}, "id": 51.290, "name": "Канавинская", "lat": 56.320273, "lng": 43.927438}
603;Бурнаковская;{"city": "Нижний Новгород", "line": {"id": 51, "name": "Сормовская", "hex-color": "0071BC"}, "id": 51.291, "name": "Бурнаковская", "lat": 56.325704, "lng": 43.911897}
604;Буревестник;{"city": "Нижний Новгород", "line": {"id": 51, "name": "Сормовская", "hex-color": "0071BC"}, "id": 51.292, "name": "Буревестник", "lat": 56.333834, "lng": 43.892799}
